"ComplexID","ComplexName","DNV_pval","LoF_pval","rec_pval","combined_pval","GATA4","TBX5","NKX25","Genes"
649,"HDAC1-associated core complex cII",0.347054910471894,0.184781637714671,0.782794876456828,0.565237022928697,1,0,0,"CHD3;HDAC1;MBD2;MBD3;MTA2;RBBP4;RBBP7;RCOR1;GATAD2A;GATAD2B"
650,"HDAC2-asscociated core complex",0.347054910471894,0.184781637714671,0.782794876456828,0.565237022928697,1,0,0,"CHD3;HDAC2;MBD3;MTA2;RBBP4;RBBP7;GATAD2A;GATAD2B"
917,"CERF complex (CECR2-containing remodeling factor complex)",0.657511963157259,0.957898539457844,0.782794876456828,0.565237022928697,1,0,0,"CECR2;SMARCA1"
1162,"Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)",0.935692927492268,0.645762495654597,0.782794876456828,0.565237022928697,1,0,0,"CUL4A;NA;DDB1;DDB2;RBX1"
1186,"ESCRT-III complex",0.830315116462254,0.703591148108938,0.782794876456828,0.565237022928697,0,1,0,"CHMP1A;CHMP1B;CHMP2A;CHMP2B;CHMP4A;CHMP4B;CHMP4C;CHMP5;CHMP6;CHMP3"
15,"NCOR complex",0.513528704463243,0.792693717370473,0.782794876456828,0.566151559832522,1,0,0,"CORO2A;GPS2;HDAC3;NCOR1;TBL1X;TBL1XR1"
286,"PCNA-MSH2-MSH6 complex",0.870487830593055,0.60257510870975,0.984440245988898,0.566151559832522,1,0,0,"MSH2;MSH6;PCNA"
289,"PCNA-MSH2-MSH6 complex",0.870487830593055,0.60257510870975,0.984440245988898,0.566151559832522,1,0,0,"MSH2;MSH6;PCNA"
374,"MSH2-MSH6 complex",0.870487830593055,0.60257510870975,0.984440245988898,0.566151559832522,1,0,0,"MSH2;MSH6"
377,"PCNA-MutS-alpha-DNA initial complex",0.870487830593055,0.60257510870975,0.984440245988898,0.566151559832522,1,0,0,"MSH2;MSH6;PCNA"
745,"NCOR-SIN3-RPD3 complex",0.355316971992468,0.97022402142921,0.782794876456828,0.566151559832522,1,0,0,"HDAC2;NCOR2;SIN3A;SIN3B"
1078,"MSH2-MSH6 complex",0.870487830593055,0.60257510870975,0.984440245988898,0.566151559832522,1,0,0,"MSH2;MSH6"
2226,"MutS-alpha-PK-zeta complex",0.870487830593055,0.60257510870975,0.984440245988898,0.566151559832522,1,0,0,"MSH2;MSH6;NA"
2740,"MutS-alpha complex",0.870487830593055,0.60257510870975,0.984440245988898,0.566151559832522,1,0,0,"MSH2;MSH6"
2814,"BRCA1-HDAC1-HDAC2 complex",0.870487830593055,0.60257510870975,0.984440245988898,0.566151559832522,1,0,0,"BRCA1;HDAC1;HDAC2"
3156,"CBF1-HDAC1-SMRT complex",0.355316971992468,0.97022402142921,0.782794876456828,0.566151559832522,1,0,0,"HDAC1;NCOR2;RBPJ"
725,"P2X7 receptor signalling complex",0.38359460268024,0.819919387888253,0.782794876456828,0.579708484360882,1,0,0,"ACTB;ACTN4;HSP90AB1;HSPA1A; HSPA1B;HSPA8;ITGB2;LAMA3;MPP3;-;PI4KA;PTPRB;SVIL"
1413,"NCOR1 complex",0.530662745691546,0.872137794853612,0.782794876456828,0.584659601421124,1,0,0,"HDAC3;NCOR1;SF3A1;SF3B3;SMARCA4;SMARCB1;SMARCC1;SMARCC2;NA;TRIM28"
2217,"MDC1-MRN-ATM-FANCD2 complex",0.53791014549362,0.405732540193559,0.984440245988898,0.605266685543967,1,0,0,"ATM;NA;MDC1;MRE11;NBN;RAD50"
5233,"TNF-alpha/NF-kappa B signaling complex 5",0.53791014549362,0.921311393428197,0.782794876456828,0.607575005400163,1,0,0,"CD3EAP;CHUK;CUL1;FBXW11;IKBKB;IKBKG;NA;KPNA2;LRPPRC;NFKB1;POLR1A;POLR1B;POLR1D;POLR1E;POLR2H;POLR2L;SKP1"
2600,"BRD4 complex",0.53791014549362,0.792693717370473,0.782794876456828,0.618026352349333,1,0,0,"BRD4;CCNT1;CDK9;MED1;MED12;MED14;MED17;MED24"
54,"SIN3 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"HDAC1;HDAC2;RBBP4;RBBP7;SAP18;SAP30;SIN3A"
236,"WICH complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,0,1,0,"BAZ1B;SMARCA5"
280,"HMGB1-HMGB2-HSC70-ERP60-GAPDH complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,1,1,"GAPDH;HMGB1;NA;HSPA8;PDIA3"
283,"Sin3 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"HDAC1;HDAC2;RBBP4;RBBP7;SAP18;SAP30;SIN3A"
691,"SIN3-SAP25 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"ARID4B;HDAC1;HDAC2;RBBP4;RBBP7;SAP130;SAP18;-;SAP30;SIN3A;SUDS3"
732,"SIN3 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"HDAC1;HDAC2;RBBP4;RBBP7;SAP18;SAP30;SIN3A"
738,"SIN3-ING1b complex I",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"ARID4B;HDAC1;HDAC2;ING1;RBBP4;RBBP7;SAP18;SAP30;SIN3A"
741,"NCOR-HDAC3 complex",0.870487830593055,0.587596322695339,0.782794876456828,0.619613422928518,1,0,0,"GPS2;HDAC3;NCOR1;TBL1X;TBL1XR1"
743,"SIN3-SAP25 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"ARID4B;HDAC1;HDAC2;RBBP4;RBBP7;SAP130;SAP18;-;SAP30;SIN3A;SUDS3"
1308,"PABPC1-HSPA8-HNRPD-EIF4G1 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"NA;HNRNPD;HSPA8;PABPC1"
1399,"WDR5-ASH2L-RBBP5-MLL2 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,0,1,0,"ASH2L;NA;RBBP5;WDR5"
1557,"NMI-POLR1B-RRN3 complex",0.870487830593055,0.587596322695339,0.782794876456828,0.619613422928518,1,0,0,"NA;POLR1B;RRN3"
1558,"POLR1B-RRN3 complex",0.870487830593055,0.587596322695339,0.782794876456828,0.619613422928518,1,0,0,"POLR1B;RRN3"
2129,"DNAJB2-HSPA8-PSMA3 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"NA;HSPA8"
2719,"Casein kinase II-HMG1 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,0,1,0,"CSNK2A1;CSNK2A2;CSNK2B;HMGB1"
2731,"Set1A complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,0,1,0,"ASH2L;CCNY;RBBP5;SETD1A;WDR5;WDR82"
2774,"MDC1-H2AFX-TP53BP1 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"H2AFX;MDC1;NA"
2775,"MDC1-p53BP1-SMC1 complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"MDC1;SMC1A;NA"
2966,"NuMA-LGN-G-alpha-i-1 complex",0.870487830593055,0.587596322695339,0.782794876456828,0.619613422928518,1,0,0,"NA;NUMA1"
3082,"DGCR8 multiprotein complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"DDX17;DDX5;DGCR8;DHX9;FUS;HNRNPH1;HNRNPR;HNRNPU;HSPA5;ILF3;NCL"
3269,"RB1-HDAC1-BRG1 complex",0.870487830593055,0.587596322695339,0.782794876456828,0.619613422928518,1,0,0,"HDAC1;RB1;SMARCA4"
3618,"GammaH2AFX-NDHII-Ku70-DNA complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,1,0,0,"DHX9;H2AFX;XRCC6"
3852,"Rb-HDAC1 complex",0.870487830593055,0.587596322695339,0.782794876456828,0.619613422928518,1,0,0,"HDAC1;RB1"
3853,"Rb-HDAC1 complex",0.870487830593055,0.587596322695339,0.782794876456828,0.619613422928518,1,0,0,"HDAC1;RB1"
5195,"PTIP-HMT complex",0.830315116462254,0.978944845747628,0.782794876456828,0.619613422928518,0,1,0,"ASH2L;DPY30;NA;RBBP5;WDR5"
3055,"Nop56p-associated pre-rRNA complex",0.526085840784366,0.943333356764173,0.782794876456828,0.621009789264426,1,0,1,"ACTA2;NA;BRIX1;DDX21;DHX9;EBNA1BP2;EEF2;FBL;GNL3;H1FX;HIST1H1D;HIST1H2BM;HNRNPA1;HNRNPM;HNRNPU;IGF2BP1;ILF2;ILF3;LUC7L2;LYAR;MYBBP1A;NAP1L1;NCL;SNU13;NOP58;NOP56;NOLC1;NPM1;RBM28;RPL10;RPL10A;RPL11;RPL12;RPL13;RPL13A;RPL14;RPL15;RPL17;RPL18;RPL18A;RPL19;RPL21;RPL22;RPL23;RPL23A;RPL24;RPL26;RPL27;RPL27A;RPL28;RPL29;RPL3;RPL30;RPL31;RPL32;RPL35;RPL35A;RPL36;RPL37A;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9P7; RPL9P8; RPL9; RPL9P9;RPLP0;RPLP1;RPLP2;RPS11;RPS12;RPS13;RPS14;RPS15;RPS15A;RPS16;RPS17;RPS18;RPS2;RPS23;RPS24;RPS29;RPS3A;RPS6;RPS7;RPS8;RPS9;RSL1D1;SLC25A5;SRP14;SRPK1;TCOF1;TOP1;TUBA1A;TUBB1;TUFM;U2AF1;U2AF2;YBX1"
41,"Mi-2/NuRD-MTA2 complex",0.513528704463243,0.978944845747628,0.782794876456828,0.623922211704431,1,0,0,"BCL6;HDAC1;MBD3;MTA2;MTA3"
105,"Polycomb repressive complex 2 (PRC 2)",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"EED;EZH2;RBBP4;RBBP7;SUZ12"
177,"OGT-TRAK1-TRAK2 complex",0.513528704463243,0.978944845747628,0.782794876456828,0.623922211704431,1,0,0,"OGT;NA"
360,"Artemis-DNA-PK complex",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"NA;PRKDC"
361,"Artemis-DNA-PK complex",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"NA;PRKDC"
662,"Hoxa9-PBX2-Meis1 complex",0.513528704463243,0.978944845747628,0.782794876456828,0.623922211704431,0,1,0,"-;PBX2"
749,"MeCP2-SIN3A-HDAC complex",0.513528704463243,0.978944845747628,0.782794876456828,0.623922211704431,1,0,0,"HDAC1;HDAC2;MECP2;SIN3A"
886,"MTA1 complex",0.513528704463243,0.978944845747628,0.782794876456828,0.623922211704431,1,0,0,"HDAC1;HDAC2;MBD3;MTA1;RBBP4;RBBP7"
974,"EED-EZH2 complex",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"NA;EED;EZH2;RBBP4;SUZ12"
995,"Polycomb repressive complex 3 (PRC3)",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"EED;EZH2;RBBP4;RBBP7;SUZ12"
996,"Polycomb repressive complex 2 (PRC2)",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"EED;EZH2;RBBP4;RBBP7;SUZ12"
1287,"HNRPF-HNRPH1 complex",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"HNRNPF;HNRNPH1"
1352,"ING4 complex (ING4, MYST2, C1orf149, PHF17)",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"MEAF6;NA;KAT7"
2171,"Ubiquitin E3 ligase (CHEK1, CUL4A)",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"CHEK1;CUL4A"
2847,"ING4 complex (ING4, MYST2, C1orf149, PHF15)",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"MEAF6;NA;KAT7"
2848,"ING4 complex (ING4, MYST2, C1orf149, PHF16)",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"MEAF6;NA;KAT7"
2851,"ING2 complex",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"NA;BRMS1;HDAC1;HDAC2;RBBP4;RBBP7;SAP130;SAP30;SIN3A;SUDS3"
2858,"HBO1 complex",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"MEAF6;NA;ING5;KAT7"
2859,"ING5 complex",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"NA;MEAF6;ING5;KAT7"
5593,"LINC core complex",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"NA;LIN54;LIN9;RBBP4"
5596,"LINC complex, quiescent cells",0.870487830593055,0.642800639790954,0.782794876456828,0.623922211704431,1,0,0,"NA;LIN54;LIN9;RBBP4"
1181,"C complex spliceosome",0.876323822648795,0.227919989653075,0.782794876456828,0.62985791037062,1,0,1,"AQR;CACTIN;CDC40;CDC5L;CRNKL1;CWC15;CWC22;DDX23;DDX41;DDX5;ESS2;DHX35;DHX38;DHX8;EFTUD2;EIF4A3;FRG1;GPATCH1;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPF;HNRNPH1;HNRNPK;HNRNPM;HNRNPR;HNRNPU;ISY1;LSM2;LSM3;MAGOH;WDR83;PABPC1;PLRG1;PNN;PPIE;PPIL1;PPIL3;PPWD1;PRPF19;PRPF4B;PRPF6;PRPF8;RALY;RBM22;RBM8A;RBMX;SART1;CWC27;SF3A1;SF3A2;SF3A3;SF3B1;SF3B2;SF3B3;SRSF1;MTREX;SLU7;SNRNP200;SNRNP40;SNRPA1;SNRPB;SNRPB2;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNW1;SRRM1;SRRM2;SYF2;SYNCRIP;TFIP11;ALYREF;U2AF1;XAB2;ZCCHC8"
1143,"SMN complex",0.870487830593055,0.725872985341809,0.443251115845117,0.64326834014515,0,0,1,"DDX20;GEMIN4;GEMIN5;GEMIN6;GEMIN7;NA;GEMIN2;SMN1; SMN2;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;STRAP"
369,"MSH2-MSH6-PMS2-MLH1 complex",0.830315116462254,0.749641278621049,0.8476000280138,0.655415283241948,1,0,0,"MLH1;MSH2;MSH6;PMS2"
375,"MSH2-MSH3 complex",0.870487830593055,0.590488518909199,0.782794876456828,0.655415283241948,1,0,0,"MSH2;MSH3"
376,"PCNA-MutS-alpha-MutL-alpha-DNA complex",0.830315116462254,0.749641278621049,0.8476000280138,0.655415283241948,1,0,0,"MLH1;MSH2;MSH6;PCNA;PMS2"
378,"MutS-beta complex",0.870487830593055,0.590488518909199,0.782794876456828,0.655415283241948,1,0,0,"MSH2;MSH3"
431,"MSH2-MSH6-PMS2-MLH1 complex",0.830315116462254,0.749641278621049,0.8476000280138,0.655415283241948,1,0,0,"MLH1;MSH2;MSH6;PMS2"
556,"PBAF complex (Polybromo- and BAF containing complex)",0.935692927492268,0.732530743583035,0.782794876456828,0.655415283241948,1,0,0,"ACTL6A;ARID2;PBRM1;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1"
1238,"PBAF complex (Polybromo- and BAF containing complex)",0.935692927492268,0.732530743583035,0.782794876456828,0.655415283241948,1,0,0,"ACTL6A;ARID2;PBRM1;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCE1"
1239,"EBAFb complex",0.657511963157259,0.940482536364571,0.782794876456828,0.655415283241948,1,0,0,"ACTL6A;NA;MLLT1;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD2;SMARCE1"
1189,"DNA double-strand break end-joining complex",0.657511963157259,0.506785911461354,0.782794876456828,0.657994882752281,1,0,0,"LIG4;MRE11;NBN;RAD50;XRCC4;XRCC5;XRCC6"
3149,"NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex",0.513528704463243,0.896815257410719,0.782794876456828,0.683161744083968,1,0,0,"HDAC1;HIPK2;RBBP4;SIN3A;NKX3-1;NKX3-2;TLE1;TLE2;TLE3;TLE4;TLE6"
322,"DNA-PK-Ku complex",0.830315116462254,0.97022402142921,0.782794876456828,0.684285186086707,1,0,0,"PRKDC;XRCC5;XRCC6"
355,"DNA-PK-Ku antigen complex",0.830315116462254,0.97022402142921,0.782794876456828,0.684285186086707,1,0,0,"PRKDC;XRCC5;XRCC6"
356,"DNA-PK-Ku antigen complex",0.830315116462254,0.97022402142921,0.782794876456828,0.684285186086707,1,0,0,"PRKDC;XRCC5;XRCC6"
357,"DNA-PK-Ku antigen complex",0.830315116462254,0.97022402142921,0.782794876456828,0.684285186086707,1,0,0,"PRKDC;XRCC5;XRCC6"
633,"anti-BHC110 complex",0.935692927492268,0.978944845747628,0.782794876456828,0.684285186086707,1,0,0,"KDM1A;GSE1;GTF2I;HDAC1;HDAC2;HMG20B;PHF21A;RCOR1;ZMYM2;ZMYM3;ZNF217"
1178,"BCOR complex",0.830315116462254,0.97022402142921,0.782794876456828,0.684285186086707,1,0,0,"BCOR;KDM2B;HSPA8;PCGF1;RING1;RNF2;RYBP;SKP1"
1226,"H2AX complex I",0.513528704463243,0.386081093188525,0.782794876456828,0.684285186086707,0,0,1,"CALR;DHX30;H2AFX;HIST3H2BB;HSPA5;NPM1;PARP1"
1288,"DCS complex (PTBP1, PTBP2, HNRPH1, HNRPF)",0.830315116462254,0.97022402142921,0.782794876456828,0.684285186086707,1,0,0,"HNRNPF;HNRNPH1;PTBP1;NA"
1471,"pRb2/p130-multimolecular complex (RB2, E2F5, HDAC1, SUV39H1, P300)",0.81753498680919,0.587596322695339,0.782794876456828,0.684285186086707,1,0,0,"NA;EP300;HDAC1"
1492,"BHC110 complex",0.935692927492268,0.978944845747628,0.782794876456828,0.684285186086707,1,0,0,"KDM1A;GSE1;HDAC1;HDAC2;HMG20B;PHF21A;RCOR1;ZMYM2;ZNF217;ZNF516"
1571,"Vigilin-DNA-PK-Ku antigen complex",0.830315116462254,0.97022402142921,0.782794876456828,0.684285186086707,1,0,0,"HDLBP;PRKDC;XRCC5;XRCC6"
5118,"pRb2/p130-multimolecular complex (RB2, E2F4, HDAC1, SUV39H1, P300)",0.81753498680919,0.587596322695339,0.782794876456828,0.684285186086707,1,0,0,"NA;EP300;HDAC1"
5182,"DNA-PK-Ku complex",0.830315116462254,0.97022402142921,0.782794876456828,0.684285186086707,1,0,0,"PRKDC;XRCC5;XRCC6"
6037,"CHIP-HSC70 complex",0.830315116462254,0.97022402142921,0.782794876456828,0.684285186086707,1,0,0,"HSPA8;STUB1"
923,"SNF2L-RSF1 complex",0.830315116462254,0.452896847249106,0.782794876456828,0.684987333861874,1,0,0,"RSF1;SMARCA1"
1223,"H2AX complex, isolated from cells without IR exposure",0.347054910471894,0.587596322695339,0.782794876456828,0.684987333861874,1,0,1,"CALM1; CALM3; CALM2;CALR;EIF3L;H2AFX;HIST1H4H; HIST1H4B; HIST1H4E; HIST4H4; HIST1H4I; HIST1H4F; HIST1H4A; HIST1H4D; HIST1H4K; HIST2H4A; HIST1H4C; HIST2H4B; HIST1H4L; HIST1H4J;HIST3H2BB;HNRNPR;HSPA5;NPM1;PABPC1;SSB;SSRP1;SUPT16H"
1488,"DNMT1-RB1-HDAC1-E2F1 complex",0.347054910471894,0.587596322695339,0.782794876456828,0.684987333861874,1,0,0,"DNMT1;E2F1;HDAC1;RB1"
5158,"SMARCA2/BRM-BAF57-MECP2 complex",0.81753498680919,0.642800639790954,0.782794876456828,0.684987333861874,1,0,0,"MECP2;SMARCA2;SMARCE1"
5184,"SWI/SNF chromatin-remodeling complex",0.81753498680919,0.642800639790954,0.782794876456828,0.684987333861874,1,0,0,"HDAC1;MECP2;SIN3A;SMARCA2;SMARCE1"
642,"CtBP complex",0.668163730306893,0.664503824468021,0.782794876456828,0.724138900853422,1,0,0,"KDM1A;CBX4;CDYL;CTBP1;CTBP2;EHMT1;EHMT2;HDAC1;HDAC2;LCOR;RCOR1;RCOR3;RREB1;ZEB1;ZEB2;ZNF217;ZNF516"
238,"SWI-SNF chromatin remodeling-related-BRCA1 complex",0.448245611403292,0.774693190726223,0.984440245988898,0.739329831504541,1,0,0,"ACTL6A;BRCA1;SMARCA2;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD2;SMARCE1;ARID1A;NA"
202,"BRCA1-RAD50-MRE11-NBS1 complex",0.870487830593055,0.838208998372114,0.984440245988898,0.751468011636378,1,0,0,"BRCA1;MRE11;NBN;RAD50"
964,"BRCA1-RAD50-MRE11-NBS1 complex",0.870487830593055,0.838208998372114,0.984440245988898,0.751468011636378,1,0,0,"BRCA1;MRE11;NBN;RAD50"
626,"LSD1 complex",0.935692927492268,0.452896847249106,0.782794876456828,0.752120471901995,1,0,0,"KDM1A;CTBP1;HDAC1;HMG20A;HMG20B;HSPA1A; HSPA1B;PHF21A;PHF21B;RCOR1;RCOR3;RREB1;ZMYM2;ZNF217"
747,"NCOR-SIN3-HDAC1 complex",0.355316971992468,0.587596322695339,0.782794876456828,0.752120471901995,1,0,0,"HDAC1;NCOR2;SIN3A"
752,"SMRT core complex",0.355316971992468,0.587596322695339,0.782794876456828,0.752120471901995,1,0,0,"HDAC3;NCOR2;TBL1X"
835,"6S methyltransferase and RG-containing Sm proteins complex",0.870487830593055,0.792693717370473,0.782794876456828,0.752120471901995,0,0,1,"CLNS1A;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG"
1188,"SMRT core complex",0.355316971992468,0.587596322695339,0.782794876456828,0.752120471901995,1,0,0,"HDAC3;NCOR2;TBL1X"
1505,"NCOR2 complex",0.355316971992468,0.587596322695339,0.782794876456828,0.752120471901995,1,0,0,"HDAC1;HDAC2;HDAC3;NCOR1;NCOR2;SAP30;SIN3A"
888,"MTA2 complex",0.761928678375309,0.642800639790954,0.782794876456828,0.75236615924482,1,0,0,"CHD4;HDAC1;HDAC2;MBD3;MTA2;RBBP4;RBBP7;SIN3A;SIN3B"
1068,"12S U11 snRNP",0.830315116462254,0.957898539457844,0.782794876456828,0.75236615924482,0,0,1,"SNRNP25;SNRNP48;PDCD7;NA;SRSF7;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG;SNRNP35;YBX1"
1098,"DNA synthesome complex (13 subunits)",0.830315116462254,0.957898539457844,0.782794876456828,0.75236615924482,1,0,0,"PCNA;NA;POLD2;POLD3;RFC1;RPA1;TOP1;TOP2A;TOP2B"
1099,"DNA synthesome complex (17 subunits)",0.830315116462254,0.957898539457844,0.782794876456828,0.75236615924482,1,0,0,"PCNA;NA;POLD2;POLD3;RFC1;RPA1;TOP1;TOP2A;TOP2B"
1111,"DNA synthesome complex (17 subunits)",0.830315116462254,0.957898539457844,0.782794876456828,0.75236615924482,1,0,0,"PCNA;NA;POLD2;POLD3;RFC1;RPA1;TOP1;TOP2A;TOP2B"
1182,"CDC5L core complex",0.830315116462254,0.957898539457844,0.782794876456828,0.75236615924482,1,0,0,"BCAS2;CDC5L;GCN1;HSPA8;PLRG1;PRPF19"
1728,"CTCF-nucleophosmin-PARP-HIS-KPNA-LMNA-TOP complex",0.830315116462254,0.957898539457844,0.782794876456828,0.75236615924482,1,0,1,"CTCF;NA;KPNA1;KPNA3;LMNA;NPM1;PARP1;TOP2A"
2937,"PTF1-bHLH complex",0.81753498680919,0.645762495654597,0.782794876456828,0.75236615924482,1,0,0,"NA;TCF12"
2815,"BRCA1-BARD1-BACH1-DNA damage complex II",0.870487830593055,0.869049101271989,0.984440245988898,0.772373928344891,1,0,0,"BACH1;NA;BRCA1;MRE11;NBN;RAD50"
282,"SNF2h-cohesin-NuRD complex",0.355316971992468,0.645762495654597,0.782794876456828,0.789217617400698,1,0,0,"NA;CHD3;HDAC1;HDAC2;MBD2;MBD3;MTA1;MTA2;RAD21;RBBP4;RBBP7;SMARCA5;SMC1A;SMC3;STAG1;STAG2"
5220,"CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex",0.870487830593055,0.839623056957962,0.782794876456828,0.789217617400698,1,0,0,"AKAP8L;CHUK;NA;TNIP2"
643,"CtBP core complex",0.657511963157259,0.792693717370473,0.782794876456828,0.789659521546708,1,0,0,"KDM1A;CTBP1;CTBP2;EHMT1;EHMT2;HDAC1;HDAC2;RCOR1;ZEB1"
1142,"SMN complex",0.870487830593055,0.732530743583035,0.782794876456828,0.789659521546708,0,0,1,"DDX20;GEMIN2;SMN1; SMN2;SNRPB;SNRPD1;SNRPD2;SNRPD3;SNRPE;SNRPF;SNRPG"
2203,"BRD4-RFC complex",0.53791014549362,0.511879058764947,0.782794876456828,0.789659521546708,1,0,0,"BRD4;RFC1;RFC2;RFC3;RFC4;RFC5"
3060,"RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying",0.524525971472855,0.443085208377,0.782794876456828,0.789659521546708,1,0,0,"CCNC;CDK8;GTF2F1;MED21;POLR2A;SMARCB1;SMARCA2;SMARCA4"
3263,"HERP1/HEY2-NCOR-SIN3A complex",0.520742167629431,0.386081093188525,0.782794876456828,0.789659521546708,1,0,0,"HDAC1;HEY2;NCOR2;SIN3A"
5232,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)",0.657511963157259,0.792693717370473,0.782794876456828,0.789659521546708,1,0,0,"CHUK;DDX3X;GLG1;GTF2I;IKBKG;MAP3K8;NFKB1;NA;NFKBIA;RPL30;RPL6;RPS13;TNIP2"
5736,"Pre-initiation complex (PIC)",0.68928079269715,0.587596322695339,0.782794876456828,0.789659521546708,1,0,0,"ACTB;POLR2A;TBP"
72,"R/M complex (RAD50-MRE11 complex)",0.870487830593055,0.749641278621049,0.782794876456828,0.814016851063956,1,0,0,"MRE11;RAD50"
263,"R/M complex (RAD50-MRE11 complex)",0.870487830593055,0.749641278621049,0.782794876456828,0.814016851063956,1,0,0,"MRE11;RAD50"
264,"R/M complex (RAD50-MRE11 complex)",0.870487830593055,0.749641278621049,0.782794876456828,0.814016851063956,1,0,0,"MRE11;RAD50"
1347,"NPC subcomplex (NUP98, NUP107, NUP133, NUP160)",0.870487830593055,0.749641278621049,0.782794876456828,0.814016851063956,0,1,0,"NUP107;NUP133;NUP160;NUP98"
370,"MSH2-MSH6-PMS1-MLH1 complex",0.870487830593055,0.896815257410719,0.749623345867817,0.830903055326358,1,0,0,"MLH1;MSH2;MSH6;PMS1"
554,"PBAF complex (Polybromo- and BAF containing complex)",0.935692927492268,0.940482536364571,0.782794876456828,0.831518232303906,1,0,0,"ACTL6A;ARID2;PBRM1;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD2;SMARCE1"
565,"PBAF complex (Polybromo- and BAF containing complex)",0.935692927492268,0.940482536364571,0.782794876456828,0.831518232303906,1,0,0,"ACTL6A;ARID2;PBRM1;SMARCA4;SMARCB1;SMARCC1;SMARCC2;SMARCE1;SMARCD1;SMARCD2;SMARCD3"
1204,"Rap1 complex",0.830315116462254,0.933470301415696,0.782794876456828,0.831518232303906,1,0,0,"NA;RAD50;TERF2;TERF2IP"
1335,"SNW1 complex",0.644216393487091,0.645762495654597,0.782794876456828,0.831518232303906,1,0,0,"NA;CDC5L;DDB1;DDX23;EEF1G;EFTUD2;HNRNPU;HSPA5;MATR3;MSH2;PRPF8;SFPQ;SNRNP200;SNW1;TUBB;UBR5"
