Gene,BH
CENPE,0.082643221781055
CENPF,0.194180364282541
CENPH,0.359499471272471
CENPJ,0.0471521035598705
CENPK,0.340542970154621
CENPM,0.260695825049702
CENPN,0.588517022504328
CENPT,0.216355536699194
CENPU,0.482146233848093
CENPV,0.0471521035598705
CEP112,1
CEP135,0.0471521035598705
CEP152,0.0471521035598705
CEP162,0.0471521035598705
CEP164,0.0471521035598705
CEP170B,0.359499471272471
CEP19,0.141250605913718
CEP192,0.0471521035598705
CEP250,0.0471521035598705
CEP290,0.0471521035598705
CEP295,0.141250605913718
CEP350,0.0471521035598705
CEP41,0.0471521035598705
CEP44,0.0471521035598705
CEP55,0.0471521035598705
CEP57,0.0471521035598705
CEP68,0.432344213649852
CEP70,0.0471521035598705
CEP72,0.0471521035598705
CEP83,0.194180364282541
CEP85,0.0471521035598705
CEP85L,1
CEP89,0.0471521035598705
CEP95,0.783333333333333
CERCAM,0.0471521035598705
CERK,0.576142355008787
CERKL,0.141250605913718
CERS1,GDF1,1
CERS1,1
CERS4,1
CES2,1
CETP,0.630119977678571
CFAP100,1
CFAP126,1
CFAP157,1
CFAP206,0.0471521035598705
CFAP221,1
CFAP36,0.877710843373494
CFAP43,1
CFAP44,1
CFAP46,0.55988767366243
CFAP53,0.797492362525458
CFAP58,0.340542970154621
CFAP61,1
CFAP65,0.0471521035598705
CFAP69,1
CFAP70,1
CFAP73,1
CFAP74,1
CFAP97,0.824095022624434
CFD,1
CFDP1,0.378638253638254
CFHR4,1
CFHR5,1
CFI,1
CFTR,0.0471521035598705
CGNL1,0.939550991163124
CGREF1,0.738152766952455
CGRRF1,0.194180364282541
CHAC1,1
CHAC2,1
CHADL,1
CHAMP1,1
CHAT,0.630119977678571
CHCHD3,0.0471521035598705
CHCHD6,0.141250605913718
CHD1L,0.0471521035598705
CHD3,0.340542970154621
CHD8,1
CHDH,1
CHEK2,0.082643221781055
CHI3L1,1
CHI3L2,1
CHIA,0.0471521035598705
CHKA,0.415308517773307
CHKB,0.113179699637494
CHML,0.415308517773307
CHMP4A,0.415308517773307
CHMP5,0.927913962989666
CHORDC1,0.113179699637494
CHP2,0.0471521035598705
CHPF2,0.617024280067758
CHPT1,0.659185632026323
CHRD,0.194180364282541
CHRDL2,1
CHRNA1,0.0471521035598705
CHRNA2,0.682846813069095
CHRNA3,CHRNA5,1
CHRNA5,1
CHRNA6,1
CHRNB3,0.617024280067758
CHRNB4,0.927913962989666
CHRND,0.082643221781055
CHRNE,0.95308039961941
CHST14,0.513972392638037
CHST4,0.927913962989666
CHST6,0.449399350649351
CHST8,0.797492362525458
CHSY3,0.082643221781055
CHTF18,1
CHTOP,1
CHUK,0.0471521035598705
CHURC1-FNTB,FNTB,1
CIART,1
CIDEB,0.0471521035598705
CIDEC,1
CILP,1
CINP,0.0471521035598705
CIR1,0.659185632026323
CIT,0.113179699637494
CITED2,1
CKAP2,0.630119977678571
CKAP2L,1
CKB,0.0471521035598705
CKLF,1
CKM,0.576142355008787
CLCA1,1
CLCA2,1
CLCA4,1
CLCF1,1
CLCN1,0.710263504611331
CLCN2,1
CLCN7,0.169339841933984
CLDN10,0.432344213649852
CLDN16,1
CLDN25,1
CLDND1,0.810877814318239
CLDND2,1
CLEC1B,0.113179699637494
CLEC2A,1
CLEC2B,0.281818181818182
CLEC2D,0.0471521035598705
CLEC2L,0.194180364282541
CLEC3A,0.695834438843194
CLEC3B,0.465197956577267
CLEC4D,1
CLEC4E,1
CLEC4F,1
CLEC6A,1
CLEC7A,0.194180364282541
CLEC9A,1
CLECL1,1
CLHC1,1
CLIP1,0.482146233848093
CLIP2,1
CLK1,0.0471521035598705
CLK2,0.321870397643593
CLMN,1
CLMP,0.301826741996234
CLN3,0.0471521035598705
CLNK,0.0471521035598705
CLNS1A,0.321870397643593
CLRN1,1
CLSPN,0.0471521035598705
CLSTN2,1
CLTCL1,0.903758209681343
CLUAP1,0.783333333333333
CLVS1,0.513972392638037
CLVS2,0.669975655937246
CLYBL,1
CMAS,0.0471521035598705
CMBL,1
CKLF-CMTM1,CMTM1,1
CMTM2,1
CMTM6,0.194180364282541
CMTR1,0.588517022504328
CMTR2,0.851305320735952
CMYA5,0.321870397643593
CNBD2,1
CNDP2,0.0471521035598705
CNGA1,0.0471521035598705
CNGA3,1
CNGA4,1
CNGB1,0.0471521035598705
CNKSR1,0.768420375611011
CNN2,1
CNNM1,1
CNOT6,1
CNOT7,1
CNOT8,1
CNPPD1,0.482146233848093
CNR2,0.0471521035598705
CNTLN,0.0471521035598705
CNTN1,0.359499471272471
CNTN6,1
CNTNAP1,0.824095022624434
CNTNAP2,0.415308517773307
CNTNAP4,1
CNTRL,0.0471521035598705
CNTROB,0.0471521035598705
COA1,0.0471521035598705
COA3,0.499439077594266
COA5,1
COASY,0.0471521035598705
COCH,0.710263504611331
COG3,0.113179699637494
COG4,0.0471521035598705
COG5,0.0471521035598705
COG6,0.0471521035598705
COG7,0.0471521035598705
COL11A1,0.0471521035598705
COL11A2,0.281818181818182
COL12A1,0.0471521035598705
COL13A1,0.113179699637494
COL14A1,0.0471521035598705
COL15A1,1
COL16A1,0.0471521035598705
COL17A1,0.082643221781055
COL19A1,0.602581289218483
COL1A1,0.0471521035598705
COL1A2,0.141250605913718
COL20A1,1
COL21A1,0.55988767366243
COL22A1,0.710263504611331
COL23A1,0.0471521035598705
COL24A1,1
COL27A1,1
COL28A1,0.513972392638037
COL3A1,0.0471521035598705
COL4A1,0.0471521035598705
COL4A2,0.0471521035598705
COL4A3,0.0471521035598705
COL4A3BP,0.0471521035598705
COL4A4,0.0471521035598705
COL5A3,0.0471521035598705
COL6A1,0.0471521035598705
COL6A2,0.0471521035598705
COL6A5,0.0471521035598705
COL6A6,0.0471521035598705
COL7A1,0.0471521035598705
COL8A1,0.082643221781055
COL9A1,0.0471521035598705
COLCA2,1
COLEC12,0.0471521035598705
COLGALT1,0.359499471272471
COMMD3,COMMD3-BMI1,1
COMMD5,0.340542970154621
COMMD6,1
COMMD9,1
COMP,0.238461538461538
COMTD1,0.0471521035598705
COPB2,0.0471521035598705
COPE,0.644333886124931
COPG2,0.617024280067758
COPRS,1
COPS6,0.0471521035598705
COPS7B,0.0471521035598705
COPZ2,0.0471521035598705
COQ10A,0.753945666235446
COQ3,1
COQ6,1
CORIN,1
CORO2A,0.0471521035598705
COX15,1
COX18,1
COX19,1
COX4I2,0.864260998517054
COX7A1,1
COX7B2,1
COX8A,0.824095022624434
CP,1
CPA2,0.576142355008787
CPA3,1
CPA5,1
CPA6,0.378638253638254
CPAMD8,1
CPB1,1
CPB2,0.082643221781055
CPD,0.281818181818182
CPED1,1
CPM,1
CPN1,1
CPN2,1
CPNE1,0.238461538461538
CPNE2,0.0471521035598705
CPNE3,0.0471521035598705
CPNE5,0.55988767366243
CPNE7,0.0471521035598705
CPPED1,0.915909090909091
CPQ,1
CPS1,1
CPSF1,0.824095022624434
CPSF3,0.113179699637494
CPSF3L,1
CPSF4L,0.0471521035598705
CPT1B,1
CPT1C,1
CPVL,0.927913962989666
CPXM1,1
CPXM2,1
CPZ,0.588517022504328
CRACR2A,0.238461538461538
CRACR2B,1
CRAMP1,1
CRAT,0.194180364282541
CRB2,1
CRBN,0.0471521035598705
CREB3L4,1
CREG1,0.141250605913718
CRELD2,0.465197956577267
CRHBP,0.499439077594266
CRIPAK,1
CRISP1,1
CRISP2,1
CRISP3,1
CRISPLD1,1
CRISPLD2,1
CRMP1,0.530300272975432
CRNKL1,0.0471521035598705
CRNN,0.113179699637494
CROT,1
CRTAM,0.0471521035598705
CRY1,0.0471521035598705
CRY2,0.238461538461538
CRYAA,LOC102724652,1
CRYBA2,0.321870397643593
CRYBB3,0.837147139645266
CRYBG3,0.082643221781055
CRYGB,1
CRYM,1
CRYZL1,0.0471521035598705
CSDC2,1
CSF3R,1
CSGALNACT1,0.55988767366243
CSMD1,1
CSMD2,0.530300272975432
CSMD3,0.810877814318239
CSNK1G1,0.0471521035598705
CSNK1G2,0.0471521035598705
CSNK1G3,1
CSPP1,0.0471521035598705
CSRP1,0.321870397643593
CSRP2,0.465197956577267
CSRP3,1
CST5,0.915909090909091
CST7,0.0471521035598705
CST8,1
CTAGE5,1
CTBP2,0.301826741996234
CTC1,0.301826741996234
CTCFL,0.864260998517054
CTDP1,0.0471521035598705
CTGF,0.359499471272471
CTH,0.0471521035598705
CTHRC1,1
CTNNA3,0.710263504611331
CTNNAL1,0.0471521035598705
CTNS,1
CTPS1,0.113179699637494
CTRB1,0.141250605913718
CTRL,1
CTSA,0.432344213649852
CTSC,0.0471521035598705
CTSF,0.695834438843194
CTSK,0.630119977678571
CTSL,0.281818181818182
CTSZ,0.95308039961941
CTTN,0.0471521035598705
CTTNBP2,1
CTTNBP2NL,0.0471521035598705
CTU2,1
CUBN,0.0471521035598705
CUEDC1,0.141250605913718
CUL3,0.449399350649351
CUL7,0.0471521035598705
CUL9,1
CUTA,0.113179699637494
CUTC,0.0471521035598705
CUX1,0.0471521035598705
CUZD1,1
CWC27,1
CWF19L1,0.851305320735952
CWF19L2,0.260695825049702
CX3CR1,1
CXCL1,0.0471521035598705
CXCL11,0.0471521035598705
CXCL17,1
CXCR1,0.630119977678571
CXorf23,1
CXorf57,0.113179699637494
CYB561A3,1
CYB561D2,0.0471521035598705
CYB5D2,1
CYB5R3,1
CYB5R4,1
CYB5RL,1
CYBA,1
CYFIP1,0.238461538461538
CYLC2,0.238461538461538
CYLD,0.0471521035598705
CYP17A1,0.927913962989666
CYP19A1,0.340542970154621
CYP20A1,0.194180364282541
CYP24A1,0.513972392638037
CYP26A1,1
CYP26C1,1
CYP27B1,1
CYP2C18,1
CYP2J2,0.927913962989666
CYP2R1,0.630119977678571
CYP2S1,0.0471521035598705
CYP2U1,0.602581289218483
CYP3A43,1
CYP3A5,1
CYP4F11,0.141250605913718
CYP4F12,1
CYP4F2,1
CYP4X1,1
CYP7B1,1
CYP8B1,1
CYS1,0.482146233848093
CYTH1,0.216355536699194
CYTIP,1
D2HGDH,1
DAAM1,0.0471521035598705
DAB2,0.0471521035598705
DAG1,0.082643221781055
DAGLB,0.0471521035598705
DALRD3,1
DAND5,1
DAP,1
DAPK1,0.0471521035598705
DAPK2,0.797492362525458
DAPK3,0.0471521035598705
DAPL1,0.082643221781055
DAPP1,0.630119977678571
DARS,0.0471521035598705
DARS2,0.169339841933984
DBF4,0.141250605913718
DBF4B,0.482146233848093
DBH,0.449399350649351
DBNL,0.0471521035598705
DBR1,0.513972392638037
DBX1,1
DCAF11,0.194180364282541
DCAF16,0.576142355008787
DCAF17,1
DCAF4,1
DCAF4L1,1
DCAF7,0.0471521035598705
DCBLD2,1
DCD,0.141250605913718
DCDC2,0.0471521035598705
DCDC2B,0.359499471272471
DCDC5,1
DCHS1,1
DCHS2,1
DCLK2,1
DCLK3,1
DCLRE1C,0.0471521035598705
DCN,0.0471521035598705
DCP1B,0.281818181818182
DCP2,0.0471521035598705
DCPS,0.0471521035598705
DCST1,1
DCST2,1
DCSTAMP,0.113179699637494
DCTN1,0.0471521035598705
DCTN3,0.0471521035598705
DCTN5,0.432344213649852
DCUN1D2,1
DCXR,0.0471521035598705
DDB1,0.0471521035598705
DDB2,0.0471521035598705
DDHD2,1
DDI1,0.0471521035598705
DDIAS,0.0471521035598705
DDIT3,0.0471521035598705
DDIT4,0.281818181818182
DDO,0.0471521035598705
DDR1,0.0471521035598705
DDRGK1,0.0471521035598705
DDX18,0.0471521035598705
DDX20,0.0471521035598705
DDX25,1
DDX27,0.359499471272471
DDX31,1
DDX3X,0.260695825049702
DDX4,0.0471521035598705
DDX43,1
DDX46,0.113179699637494
DDX47,0.891022504892368
DDX49,0.0471521035598705
DDX52,1
DDX54,0.682846813069095
DDX55,1
DDX58,0.0471521035598705
DDX60,0.169339841933984
DDX60L,1
DEAF1,0.499439077594266
DECR1,0.659185632026323
DEF6,0.397815699658703
DEFB1,0.0471521035598705
DEFB112,1
DEFB113,1
DEFB118,1
DEFB123,1
DEFB124,1
DEFB126,1
DENND1A,0.630119977678571
DENND1B,0.082643221781055
DENND1C,1
DENND4A,0.768420375611011
DENND4B,1
DENND6B,1
DENR,1
DEPDC1B,0.238461538461538
DEPDC4,1
DEPDC5,1
DEPDC7,0.301826741996234
DERA,0.602581289218483
DERL3,0.465197956577267
DFNA5,1
DFNB59,1
DGAT1,0.0471521035598705
DGAT2,1
DGCR2,0.753945666235446
DGKD,0.141250605913718
DGKE,0.260695825049702
DGKG,0.499439077594266
DGKH,0.113179699637494
DGKI,0.301826741996234
DGKQ,0.0471521035598705
DGKZ,0.0471521035598705
DHCR7,1
DHDDS,1
DHODH,1
DHPS,0.141250605913718
DHRS1,0.810877814318239
DHRS11,1
DHRS12,1
DHTKD1,1
DHX15,0.141250605913718
DHX16,0.281818181818182
DHX35,1
DHX36,0.783333333333333
DHX40,0.669975655937246
DHX57,0.837147139645266
DHX58,0.260695825049702
DHX8,0.617024280067758
DIABLO,0.0471521035598705
DIAPH3,0.0471521035598705
DIEXF,0.113179699637494
DIP2A,0.0471521035598705
DIP2C,1
DIRC1,1
DIRC2,0.55988767366243
DIS3,0.0471521035598705
DIS3L2,0.0471521035598705
DISC1,0.0471521035598705
DISP1,0.0471521035598705
DISP2,1
DKK1,0.864260998517054
DKK3,0.837147139645266
DKK4,1
DLAT,0.0471521035598705
DLC1,0.0471521035598705
DLEC1,1
DLG1,0.0471521035598705
DLG5,0.082643221781055
DLGAP5,0.321870397643593
DLST,0.359499471272471
DMBT1,1
DMKN,1
DMPK,0.113179699637494
DMRT2,1
DMWD,0.465197956577267
DNAAF1,1
DNAAF2,1
DNAAF3,0.141250605913718
DNAH1,1
DNAH10,1
DNAH11,1
DNAH12,1
DNAH14,1
DNAH17,1
DNAH2,1
DNAH3,0.0471521035598705
DNAH5,1
DNAH6,1
DNAH7,0.0471521035598705
DNAH8,1
DNAH9,1
DNAI1,1
DNAI2,1
DNAJA4,1
DNAJB13,0.837147139645266
DNAJB14,1
DNAJB4,0.55988767366243
DNAJB7,1
DNAJB8,0.281818181818182
DNAJC1,0.0471521035598705
DNAJC10,0.738152766952455
DNAJC11,0.0471521035598705
DNAJC16,0.915909090909091
DNAJC18,0.194180364282541
DNAJC21,1
DNAJC22,1
DNAJC24,1
DNAJC3,0.465197956577267
DNAJC4,0.0471521035598705
DNAJC9,0.260695825049702
DNALI1,1
DNER,1
DNHD1,0.695834438843194
DNLZ,0.169339841933984
DNM1L,0.0471521035598705
DNMBP,0.281818181818182
DNMT3B,0.499439077594266
DNMT3L,0.281818181818182
DNPEP,0.0471521035598705
DNTT,1
DNTTIP1,0.194180364282541
DOC2A,1
DOCK1,1
DOCK10,0.939550991163124
DOCK4,0.449399350649351
DOCK6,0.0471521035598705
DOCK8,0.0471521035598705
DOCK9,0.0471521035598705
DOK2,0.449399350649351
DOK6,0.260695825049702
DOLK,1
DOPEY1,1
DOPEY2,0.877710843373494
DPEP1,0.113179699637494
DPEP2,0.644333886124931
DPEP3,1
DPH1,0.0471521035598705
DPH2,1
DPH5,0.301826741996234
DPM1,0.216355536699194
DPP6,1
DPP7,0.260695825049702
DPP9,0.141250605913718
DPT,0.082643221781055
DPY19L4,0.141250605913718
DPYD,0.0471521035598705
DPYS,0.449399350649351
DPYSL4,0.55988767366243
DQX1,0.864260998517054
DRAM2,1
DRAXIN,1
DRC3,1
DRC7,1
DRD4,0.260695825049702
DROSHA,1
DSC1,0.0471521035598705
DSC2,0.0471521035598705
DSC3,0.0471521035598705
DSG2,0.0471521035598705
DSG3,0.0471521035598705
DSG4,0.978197879858657
DSN1,0.465197956577267
DSP,0.194180364282541
DST,0.0471521035598705
DSTYK,0.939550991163124
DTHD1,1
DTNB,0.0471521035598705
DTNBP1,0.216355536699194
DTX3L,0.0471521035598705
DUOX1,0.0471521035598705
DUOX2,0.0471521035598705
DUPD1,0.0471521035598705
DUS1L,1
DUS2,1
DUSP11,0.169339841933984
DUSP13,0.0471521035598705
DUSP18,0.939550991163124
DUSP19,0.0471521035598705
DUSP22,0.0471521035598705
DUSP27,1
DUSP5,0.449399350649351
DUT,0.216355536699194
DVL1,0.0471521035598705
DVL3,0.0471521035598705
DXO,0.082643221781055
DYM,0.340542970154621
DYNC2H1,1
DYNC2LI1,0.432344213649852
DYRK1B,0.321870397643593
DYSF,0.0471521035598705
DYTN,1
DYX1C1,1
DZANK1,1
DZIP1L,0.0471521035598705
DZIP3,1
E2F4,0.113179699637494
E2F7,0.0471521035598705
E4F1,0.0471521035598705
EBI3,0.864260998517054
EBLN2,0.301826741996234
ECD,0.141250605913718
ECE2,1
ECEL1,0.378638253638254
ECHDC1,1
ECHDC3,1
ECHS1,0.449399350649351
ECI1,0.238461538461538
ECI2,0.0471521035598705
ECM1,0.340542970154621
ECM2,1
ECSIT,0.082643221781055
ECT2L,1
EDA2R,1
EDC4,0.169339841933984
EDDM3A,1
EDEM3,0.588517022504328
EDF1,0.482146233848093
EDIL3,1
EDN1,0.0471521035598705
EDN2,0.340542970154621
EDNRB,0.113179699637494
EDRF1,0.141250605913718
EEF2K,0.965128933049444
EEFSEC,1
EEPD1,1
EFCAB1,1
EFCAB13,1
EFCAB14,1
EFCAB3,0.0471521035598705
EFCAB5,1
EFCAB6,0.0471521035598705
EFCAB7,1
EFCAB9,1
EFCC1,1
EFHC1,0.378638253638254
EFNA2,1
EFNA4,0.216355536699194
EFR3B,1
EFS,0.082643221781055
EGFL6,1
EGFLAM,1
EGFR,0.0471521035598705
EGLN1,1
EGR1,0.0471521035598705
EHBP1L1,1
EHD4,0.0471521035598705
EHHADH,0.927913962989666
EIF2A,0.194180364282541
EIF2AK1,0.141250605913718
EIF2AK2,0.0471521035598705
EIF2AK3,0.141250605913718
EIF2AK4,1
EIF2B1,0.378638253638254
EIF2B3,0.238461538461538
EIF2B4,1
EIF2D,1
EIF3A,1
EIF3D,0.432344213649852
EIF3K,0.965128933049444
EIF4E1B,1
EIF4EBP2,0.659185632026323
EIF5B,0.513972392638037
EIF6,0.0471521035598705
ELAC2,0.0471521035598705
ELF3,0.340542970154621
ELL3,0.378638253638254
ELMO3,1
ELMOD2,1
ELMOD3,1
ELN,0.260695825049702
ELOVL3,1
ELP2,0.169339841933984
ELP4,0.669975655937246
ELP5,0.723360334465639
ELP6,0.669975655937246
EMC1,0.0471521035598705
EMC10,1
EMC9,1
EMCN,0.216355536699194
EME1,0.0471521035598705
EMID1,1
EMILIN1,0.0471521035598705
EMILIN2,1
EML4,1
EML5,1
EML6,1
EMP2,0.0471521035598705
EMP3,0.877710843373494
EN2,1
ENAM,1
ENDOD1,1
ENDOU,1
ENDOV,0.082643221781055
ENGASE,0.588517022504328
ENKD1,0.0471521035598705
ENKUR,1
ENO1,0.0471521035598705
ENO2,0.0471521035598705
ENOSF1,1
ENOX1,0.0471521035598705
ENOX2,0.082643221781055
ENPEP,0.669975655937246
ENPP3,0.588517022504328
ENPP7,1
ENTHD2,1
ENTPD2,1
ENTPD6,1
ENTPD7,0.301826741996234
EOMES,1
EP300,0.0471521035598705
EPAS1,0.397815699658703
EPB41,0.321870397643593
EPB41L3,0.499439077594266
EPB41L4A,1
EPB41L5,0.113179699637494
EPB42,1
EPDR1,1
EPG5,1
EPHA1,0.141250605913718
EPHA10,0.169339841933984
EPHA6,0.169339841933984
EPHA8,0.891022504892368
EPHB3,1
EPHB6,0.797492362525458
EPHX1,0.082643221781055
EPHX2,0.851305320735952
EPM2A,0.194180364282541
EPN3,0.141250605913718
EPOR,1
EPPK1,0.0471521035598705
EPS15,0.0471521035598705
EPS15L1,0.194180364282541
EPS8L1,1
EPS8L2,0.55988767366243
EPS8L3,1
EPSTI1,0.216355536699194
EPX,0.113179699637494
EQTN,1
ERAL1,1
ERAP1,0.903758209681343
ERAP2,1
ERBB2,0.0471521035598705
ERBB3,0.0471521035598705
ERC2,0.0471521035598705
ERCC1,0.0471521035598705
ERCC3,0.588517022504328
ERCC4,0.0471521035598705
ERCC6,0.359499471272471
ERCC6L2,0.321870397643593
ERCC8,0.194180364282541
EREG,0.630119977678571
ERG,0.710263504611331
ERI1,1
ERI2,1
ERICH1,1
ERICH3,1
ERICH4,1
ERICH6,1
ERICH6B,1
ERLIN1,0.513972392638037
ERMAP,1
ERMARD,1
ERMP1,0.194180364282541
ERN2,1
ERO1B,0.169339841933984
ERV3-1,1
ERVFRD-1,1
ERVMER34-1,1
ESCO2,0.216355536699194
ESD,0.216355536699194
ESF1,0.141250605913718
ESPNL,1
ESR1,0.0471521035598705
ESRP2,1
ESYT1,0.141250605913718
ESYT3,0.169339841933984
ETFA,0.113179699637494
ETHE1,0.783333333333333
ETNK2,0.644333886124931
ETV2,1
ETV4,0.669975655937246
EVA1A,1
EVA1C,1
EVC,1
EVC2,0.113179699637494
EVI2A,0.682846813069095
EVI5,0.965128933049444
EVPL,0.54512122119126
EVX2,1
EXD3,0.965128933049444
EXO5,1
EXOC1,0.0471521035598705
EXOC3L1,1
EXOC3L2,1
EXOC3L4,1
EXOC4,0.0471521035598705
EXOC5,0.659185632026323
EXOC6B,0.321870397643593
EXOC8,0.301826741996234
EXOSC10,0.0471521035598705
EXOSC3,0.082643221781055
EXOSC4,0.0471521035598705
EXOSC8,0.0471521035598705
EXOSC9,0.0471521035598705
EXPH5,0.695834438843194
EXT1,0.0471521035598705
EXT2,0.0471521035598705
EXTL1,1
EXTL2,1
EYA1,1
EYA2,0.0471521035598705
EYA3,1
EYS,0.669975655937246
F11,0.082643221781055
F11R,1
F13A1,0.169339841933984
F13B,1
F2,0.0471521035598705
F2RL2,0.113179699637494
F3,1
F5,0.0471521035598705
FAAH,0.797492362525458
FAAP100,0.082643221781055
FAAP20,0.194180364282541
FABP12,1
FADD,0.0471521035598705
FADS2,0.659185632026323
FAIM,1
FAM102A,0.0471521035598705
FAM104A,1
FAM105A,1
FAM107A,0.0471521035598705
FAM111B,1
FAM114A1,0.340542970154621
FAM114A2,0.397815699658703
FAM118A,0.113179699637494
FAM118B,0.415308517773307
FAM120B,1
FAM122A,1
FAM124B,0.113179699637494
FAM129C,1
FAM131A,1
FAM134A,1
FAM135A,1
FAM13A,0.216355536699194
FAM13B,0.530300272975432
FAM149B1,0.321870397643593
FAM151B,1
FAM160A2,0.0471521035598705
FAM160B1,0.723360334465639
FAM160B2,0.978197879858657
FAM161A,0.0471521035598705
FAM162A,1
FAM166A,0.301826741996234
FAM166B,1
FAM172A,1
FAM173A,0.432344213649852
FAM173B,1
FAM175A,1
FAM177B,1
FAM178B,0.0471521035598705
FAM179A,1
FAM183A,1
FAM184B,1
FAM186A,1
FAM187B,1
FAM189A1,1
FAM189A2,0.0471521035598705
FAM189B,0.0471521035598705
FAM192A,1
FAM193A,1
FAM195B,1
FAM196B,1
FAM198A,1
FAM198B,1
FAM199X,1
FAM19A3,0.082643221781055
FAM200A,0.939550991163124
FAM206A,1
FAM208A,0.824095022624434
FAM208B,0.0471521035598705
FAM20B,0.576142355008787
FAM210A,0.216355536699194
FAM212B,0.55988767366243
FAM213A,0.617024280067758
FAM216A,1
FAM216B,1
FAM217A,0.082643221781055
FAM217B,1
FAM218A,1
FAM221B,0.432344213649852
FAM227A,1
FAM227B,1
FAM228A,1
FAM234A,1
FAM234B,0.260695825049702
FAM26E,1
FAM43A,1
FAM46A,0.378638253638254
FAM46B,1
FAM47E,FAM47E-STBD1,1
FAM49A,1
FAM50B,0.0471521035598705
FAM53A,1
FAM63A,1
FAM63B,1
FAM65A,1
FAM65B,1
FAM65C,1
FAM69B,1
FAM69C,1
FAM71A,1
FAM71D,1
FAM71E1,1
FAM71E2,1
FAM71F1,1
FAM73A,1
FAM73B,1
FAM81B,0.0471521035598705
FAM83A,0.449399350649351
FAM83B,0.359499471272471
FAM83C,1
FAM83D,0.939550991163124
FAM83E,1
FAM83G,0.340542970154621
FAM83H,1
FAM89A,1
FAM92B,1
FAM96A,0.617024280067758
FAM96B,0.659185632026323
FAM98B,1
FAM98C,1
FAN1,0.0471521035598705
FANCA,0.0471521035598705
FANCC,0.0471521035598705
FANCD2,0.0471521035598705
FANCF,0.0471521035598705
FANCG,0.0471521035598705
FANCI,0.0471521035598705
FANCL,0.340542970154621
FANCM,0.0471521035598705
FAP,0.301826741996234
FAR2,1
FARP1,1
FARP2,1
FARS2,0.0471521035598705
FARSA,0.0471521035598705
FARSB,0.0471521035598705
FASTKD1,1
FASTKD2,0.141250605913718
FASTKD5,0.0471521035598705
FAT1,1
FAT2,1
FAT3,1
FAXDC2,1
FBF1,0.082643221781055
FBLIM1,0.0471521035598705
FBLN1,0.082643221781055
FBLN7,1
FBN2,0.082643221781055
FBN3,1
FBRSL1,1
FBXL13,1
FBXL2,0.0471521035598705
FBXL4,1
FBXL6,1
FBXL8,1
FBXO10,1
FBXO18,1
FBXO21,1
FBXO34,1
FBXO36,1
FBXO38,1
FBXO4,1
FBXO43,0.824095022624434
FBXO44,1
FBXO45,0.359499471272471
FBXO6,0.0471521035598705
FBXO7,1
FBXW4,0.630119977678571
FBXW5,0.482146233848093
FBXW8,0.082643221781055
FCAMR,1
FCAR,0.238461538461538
FCER1A,1
FCER2,0.602581289218483
FCGBP,0.768420375611011
FCGRT,1
FCHO2,0.238461538461538
FCHSD1,0.260695825049702
FCHSD2,0.397815699658703
FCMR,1
FCRL2,1
FCRL3,0.768420375611011
FCRLA,1
FCRLB,1
FDPS,0.141250605913718
FECH,1
FER,0.082643221781055
FER1L5,1
FER1L6,1
FERMT3,0.695834438843194
FES,0.340542970154621
FETUB,1
FEZ2,0.768420375611011
FFAR4,1
FGA,0.530300272975432
FGD3,0.0471521035598705
FGD4,0.082643221781055
FGF11,0.281818181818182
FGF17,1
FGF2,0.939550991163124
FGF20,1
FGF6,1
FGFBP2,1
FGFR1OP,0.0471521035598705
FGFR4,0.113179699637494
FGGY,1
FGL1,1
FGL2,0.0471521035598705
FH,0.194180364282541
FHAD1,1
FHDC1,1
FHL3,0.0471521035598705
FHOD1,0.0471521035598705
FHOD3,1
FIBCD1,1
FIBP,0.301826741996234
FICD,1
FIG4,0.513972392638037
FILIP1L,1
FIP1L1,0.465197956577267
FIZ1,0.0471521035598705
FJX1,1
FKBP10,0.082643221781055
FKBP14,0.238461538461538
FKBPL,0.0471521035598705
FKTN,1
FLAD1,0.588517022504328
FLG,0.576142355008787
FLG2,0.682846813069095
FLII,1
FLNA,0.0471521035598705
FLNB,0.602581289218483
FLOT2,0.260695825049702
FLRT3,0.141250605913718
FLT1,0.432344213649852
FLT4,0.891022504892368
FMN1,1
FMN2,0.301826741996234
FMNL3,1
FMO3,1
FMO4,1
FMO5,1
FN3K,1
FN3KRP,1
FNDC1,1
FNDC3B,0.082643221781055
FNDC5,0.939550991163124
FNDC7,1
FNDC9,1
FNTA,0.710263504611331
FOCAD,1
FOLR1,0.0471521035598705
FOLR2,1
FOXB1,0.617024280067758
FOXH1,0.0471521035598705
FOXN3,0.216355536699194
FOXP1,1
FOXRED2,0.0471521035598705
FOXS1,1
FPGS,0.194180364282541
FPGT,0.602581289218483
FPGT-TNNI3K,TNNI3K,1
FRAS1,1
FRAT2,0.082643221781055
FREM1,1
FREM2,1
FREM3,1
FRK,0.0471521035598705
FRMD1,1
FRMD3,1
FRMD4B,1
FRMD7,0.0471521035598705
FRMPD1,1
FRMPD2,0.576142355008787
FRRS1,1
FRRS1L,0.644333886124931
FRYL,0.768420375611011
FSCN2,1
FSD1,1
FSD1L,1
FSD2,0.0471521035598705
FSIP2,1
FTCD,0.082643221781055
FTMT,1
FTSJ2,1
FUCA1,0.260695825049702
FUCA2,0.617024280067758
FUK,1
FUT1,0.0471521035598705
FUT10,1
FUT2,1
FUT4,0.669975655937246
FUT7,1
FUT8,0.0471521035598705
